Id,SalePrice
1816,85685.17053002398
1817,77652.37094680918
1818,156046.1275053101
1819,127492.08220594306
1820,17390.51410723524
1821,141034.49187212973
1822,167609.2664218729
1823,-8860.455171992071
1824,155439.93009522255
1825,132978.23443493573
1826,88922.53308855719
1827,101245.49175532209
1828,121701.84642576845
1829,147806.12448296952
1830,154976.32262731693
1831,199387.92066938453
1832,104354.93996293773
1833,155263.48907683697
1834,136961.6351218305
1835,144596.1962505004
1836,162032.25595180597
1837,50679.54829424713
1838,130466.24023331865
1839,83585.9860745254
1840,105806.35825112392
1841,121554.62471752241
1842,60745.208135619294
1843,123951.00976803014
1844,155682.52195384772
1845,136603.68328786362
1846,153942.29479579045
1847,211006.11015020707
1848,-23296.915453832364
1849,135865.71077882499
1850,112607.91283840779
1851,163878.87018141686
1852,119180.17331041978
1853,115380.00917383959
1854,191726.98699657037
1855,188818.45407156227
1856,222448.92199974228
1857,169863.57740180288
1858,196756.60397631885
1859,173175.7216213995
1860,169529.672149488
1861,171001.04053183668
1862,282534.4734670499
1863,282534.4734670499
1864,282534.4734670499
1865,310513.59380903887
1866,300498.8580223629
1867,256444.98588164174
1868,279402.204692604
1869,205944.07401568582
1870,235291.2698286234
1871,257551.95010167407
1872,169451.28272469016
1873,209314.34893078706
1874,142432.70408005756
1875,217034.7064292517
1876,194148.01940312772
1877,217682.890407515
1878,221904.75446240068
1879,110890.72390357428
1880,137997.1230681897
1881,247429.67829152592
1882,265532.3977513327
1883,209663.9217616422
1884,221675.93206485384
1885,241933.77282322105
1886,275074.6750206845
1887,211964.7512832787
1888,269022.9630463724
1889,165249.18745090556
1890,111568.12154930062
1891,177614.50890279515
1892,75994.16638213699
1893,137761.5633455466
1894,147766.85870549385
1895,160747.4442300899
1896,114558.25140029681
1897,97440.86579023558
1898,118686.96512558335
1899,165002.13511131285
1900,146058.47600224568
1901,142054.74555257242
1902,128722.68200731277
1903,236351.14481505263
1904,121453.7035404169
1905,188527.63213919546
1906,137974.64454761986
1907,225598.3438865291
1908,142339.24993524258
1909,157168.9065947337
1910,155429.95098429872
1911,214993.21770327515
1912,318977.67535114917
1913,152791.1505039893
1914,33187.6811909962
1915,260620.8680100178
1916,-2070.000241772039
1917,267913.6250569136
1918,137571.22820159025
1919,192422.8810524796
1920,187120.3618896543
1921,331735.1863997169
1922,292689.7759280242
1923,250113.09541824996
1924,211306.9895806217
1925,236600.63046030886
1926,325334.1286009918
1927,126848.98961650254
1928,158040.70968293678
1929,114890.49199049803
1930,158674.70820006588
1931,137432.92264585476
1932,143908.33754283912
1933,167844.24841234228
1934,183712.34789109742
1935,164614.59582666145
1936,184235.24257707573
1937,184369.16778677027
1938,169747.14449304924
1939,270459.64303266234
1940,214082.3565598058
1941,186174.40251931758
1942,182681.32598874648
1943,217713.33460403793
1944,288934.16399581684
1945,314038.88643958955
1946,162834.27615746227
1947,285748.49050061614
1948,168054.0339782359
1949,238923.9760239916
1950,199603.7951824686
1951,263086.8867601936
1952,235879.2368111324
1953,158289.06591120944
1954,238748.92181982985
1955,139975.2258096207
1956,321120.40023021377
1957,181320.91563248658
1958,289856.1733990484
1959,158603.6072482497
1960,94929.48087544926
1961,115059.62575416733
1962,114026.67705373652
1963,119685.1589323082
1964,105023.79338466888
1965,163677.2752521697
1966,169006.5859401885
1967,267045.9802376791
1968,353977.6772590568
1969,322566.35266882135
1970,364315.4495851095
1971,389697.7875822617
1972,321661.3835235175
1973,270840.3896463001
1974,292069.0163923362
1975,403741.4575825224
1976,263827.7186081144
1977,322674.77190190786
1978,337918.7825787943
1979,314930.83252582373
1980,212219.8425221257
1981,307883.89457115764
1982,229705.22338349558
1983,229705.22338349558
1984,201618.0426100248
1985,232677.02003723243
1986,245305.5736833415
1987,201739.62480409676
1988,178476.72529822914
1989,209516.21188143198
1990,225888.91406372003
1991,219137.0180648656
1992,225021.35044562374
1993,186099.61270405748
1994,250688.52025398123
1995,204660.39149366785
1996,267000.42145441705
1997,313815.5626329661
1998,302947.74690034566
1999,238244.5205061317
2000,311868.26907042344
2001,255323.21613597893
2002,246838.88727124012
2003,260101.97496601287
2004,258743.3167264848
2005,241369.42195478617
2006,233338.50525005
2007,274756.2131915828
2008,198971.8488719263
2009,189289.00529261492
2010,206646.49621621007
2011,161607.83343979483
2012,193291.38404004858
2013,175588.61627199454
2014,183876.00172737055
2015,200164.10620462685
2016,186518.82659706636
2017,203849.43834462948
2018,108484.99291432486
2019,120932.34585806332
2020,102532.21198103926
2021,96623.09606216499
2022,178601.412359372
2023,146845.06203414802
2024,259847.86690797587
2025,343981.26310558035
2026,199637.35270311823
2027,152120.15994513198
2028,188243.05700000096
2029,174869.34642575146
2030,273956.69881471805
2031,255502.8821562105
2032,266277.4384635892
2033,265427.023753532
2034,182728.39188519353
2035,214032.07282761415
2036,223589.07003294746
2037,224962.99896101886
2038,329027.8379145034
2039,225333.85851307656
2040,333392.5520664507
2041,258290.7695429516
2042,219271.91125159222
2043,181292.11620258144
2044,218538.69372357894
2045,224504.56328271446
2046,179049.12664340134
2047,148921.14585642074
2048,135531.67516521784
2049,182904.2985760856
2050,205825.08415653696
2051,106775.81355276261
2052,133093.8343276875
2053,138176.45253764978
2054,60537.28924892726
2055,162958.54925975646
2056,161791.23477036203
2057,106947.07168178144
2058,209951.31298200344
2059,117130.89242460672
2060,155639.01654401608
2061,201635.79768862296
2062,115962.06212695525
2063,97382.78593341494
2064,137580.68512617797
2065,111540.11406828556
2066,202834.37280610367
2067,158743.33822196885
2068,187051.3548296967
2069,74572.45367759303
2070,106394.8712367299
2071,65212.5182707184
2072,161785.38717822987
2073,136922.0927619529
2074,207580.91050181398
2075,146322.24278791226
2076,115542.24143326422
2077,138773.77318858518
2078,112067.69829950063
2079,136778.51337376772
2080,134271.19184805173
2081,133582.64201627322
2082,161162.06914555212
2083,161010.42329380708
2084,99410.2897677545
2085,121631.9285921352
2086,172408.7479984318
2087,150862.7093145689
2088,96314.66186030651
2089,57407.325211150106
2090,138316.1222778624
2091,75497.25057759322
2092,130173.36918026488
2093,127393.43771730317
2094,128002.29063057923
2095,142005.30306120845
2096,76811.81857464253
2097,80827.88584218547
2098,157140.52878163592
2099,-16755.70560963615
2100,74830.68150457134
2101,112735.12947694003
2102,160587.0018560465
2103,84833.77926496393
2104,180897.83074827562
2105,124708.49416743964
2106,9918.690014215419
2107,227708.24251736817
2108,112140.05183235276
2109,110058.73417677218
2110,121451.53064909345
2111,196415.4217418211
2112,128985.39131824276
2113,122962.36443459825
2114,133008.23423657916
2115,173244.01624260354
2116,116175.54647546611
2117,142105.33750855783
2118,116157.49513277085
2119,121917.11384311924
2120,100261.84631212894
2121,82521.8806294587
2122,76710.28437883686
2123,92638.94434346096
2124,202391.7560356937
2125,148709.36776907323
2126,152025.36384155485
2127,177166.76150081912
2128,147176.71252448182
2129,106558.43211233872
2130,149951.4972469099
2131,188958.3465028396
2132,106194.16706572939
2133,143243.55904928572
2134,105491.74159279396
2135,95706.80748279113
2136,17885.336348340847
2137,117711.79632727266
2138,136900.6226898511
2139,161811.16866079695
2140,130106.2884824113
2141,174661.39055010676
2142,119953.79702706845
2143,149639.6000437392
2144,106304.8976788926
2145,130888.00084160268
2146,175192.38979972433
2147,166220.7372612974
2148,153598.95459690876
2149,150418.72077818355
2150,216702.44811107544
2151,127806.19814130128
2152,155178.5373008179
2153,162032.4276000082
2154,91542.71944045462
2155,153379.9865903319
2156,260795.14288178855
2157,230222.640864047
2158,242122.4493845438
2159,242546.6932889761
2160,182858.58483782713
2161,270308.00187202287
2162,355458.9801040364
2163,304792.6736403608
2164,252013.99942464288
2165,200640.1075759253
2166,155526.77254394302
2167,212063.60042371321
2168,191163.51121048327
2169,201717.1877661629
2170,217757.1894758928
2171,156703.80239560176
2172,144759.91883046413
2173,182872.0479253675
2174,252658.88333003665
2175,294726.0517675688
2176,284017.0795863138
2177,257217.32126970426
2178,231086.6889929697
2179,154659.58082437934
2180,247530.4191189725
2181,219262.267822515
2182,252449.09649075568
2183,212962.36298654694
2184,121164.12304181233
2185,135104.16875519836
2186,169612.92139733233
2187,169545.4824884967
2188,177558.40856346465
2189,389896.8298727905
2190,73957.09147161618
2191,73957.09147161618
2192,51134.74638420413
2193,89042.75361039164
2194,116834.02999748336
2195,77325.17404452176
2196,111403.93570922059
2197,103959.9419255096
2198,171845.67682260182
2199,173986.7150986651
2200,119573.09021255723
2201,130031.52665081341
2202,186125.3240700874
2203,134843.86940304586
2204,159462.74074840685
2205,107930.17209299444
2206,130192.04784984444
2207,220546.87029492925
2208,248248.13040220505
2209,193445.13872635085
2210,142339.24993524258
2211,125907.40661608777
2212,137983.33058222965
2213,93319.20486138808
2214,154586.5430791322
2215,101402.12419107789
2216,155153.37642442854
2217,12846.48793570674
2218,80205.13195212488
2219,70824.55100288615
2220,41763.697303550085
2221,260620.8680100178
2222,239275.858017419
2223,271629.0948684239
2224,227278.61134113534
2225,159907.88142255112
2226,177268.29233932728
2227,219103.57145568007
2228,262074.8742321406
2229,238591.66577644134
2230,152468.28958508815
2231,218377.27866858873
2232,195043.72129034414
2233,169415.35376591538
2234,237244.10321801272
2235,219659.55607126583
2236,268383.88627725444
2237,303362.4047022313
2238,230936.9009593192
2239,135595.08133956115
2240,170138.34554545325
2241,137548.46307831258
2242,141454.5946168129
2243,142621.3468481088
2244,95219.33250385197
2245,84110.91504306882
2246,135547.7694304851
2247,124727.51273240428
2248,117887.06945576542
2249,117092.59559610393
2250,132538.64329280984
2251,91356.27442179946
2252,198443.59397915704
2253,163756.2034304326
2254,186750.57408068306
2255,192332.48183714156
2256,189582.48881615582
2257,213853.20104239648
2258,185890.41071573272
2259,182619.85778574622
2260,161951.32353758859
2261,201427.3627618465
2262,230353.69460314256
2263,291172.3730637962
2264,360143.6796294963
2265,184963.52503070096
2266,275393.46708450443
2267,331034.63743422856
2268,350281.46765401773
2269,170847.51439105673
2270,192446.25562686264
2271,230887.9108911676
2272,216181.40235532797
2273,166596.94589663413
2274,177227.32616420113
2275,155839.6699075487
2276,194929.19706359855
2277,196882.63811165793
2278,178774.18734600744
2279,110877.42161966092
2280,93738.62808985636
2281,187439.24894384202
2282,184912.93129731994
2283,128191.67836568435
2284,135167.19651695876
2285,162906.61466190382
2286,117210.10196869378
2287,308797.6731645977
2288,277594.1892803833
2289,320171.2712304015
2290,363349.1819324286
2291,305420.7602691697
2292,349755.81172024505
2293,382073.5352104895
2294,359216.2555212965
2295,375065.7043257961
2296,287202.5845424307
2297,271945.93018974504
2298,307015.6273889798
2299,350686.21263627894
2300,296398.26575654675
2301,252901.55361106573
2302,249874.56164090987
2303,266356.3269871827
2304,269214.706687385
2305,200096.56636077142
2306,200096.56636077142
2307,192726.62103630346
2308,250516.32818810828
2309,271265.93951577647
2310,227781.0258881352
2311,214640.49455161416
2312,164252.68199694646
2313,178703.85618997342
2314,187751.94967016554
2315,175617.50639786944
2316,201933.17195074935
2317,189023.13901311904
2318,177376.57916972297
2319,192743.49888129346
2320,209107.19105386268
2321,265066.69360666303
2322,203571.6946452537
2323,187182.3610083505
2324,186586.25435187365
2325,228252.569522321
2326,187492.1837981986
2327,223664.98042084696
2328,226433.34524120064
2329,191168.5148577392
2330,188800.30596108618
2331,324913.8201857568
2332,371067.99811977847
2333,312556.44740948314
2334,269519.960511283
2335,260876.87790485471
2336,305581.0836549967
2337,220079.44564211066
2338,263092.01462029247
2339,248539.34537941474
2340,343291.82766696136
2341,215409.54116259818
2342,248266.9342876391
2343,226104.78601008048
2344,245903.50143173058
2345,269348.1411424887
2346,229832.72150773508
2347,209869.39064926724
2348,238326.17090978404
2349,148759.097096225
2350,258949.5511762444
2351,254149.61005466268
2352,276559.6340489348
2353,259793.57125931233
2354,154608.71071871277
2355,177858.19954105257
2356,159309.68593414314
2357,224650.69788736547
2358,193875.21577698318
2359,140957.3974527414
2360,108937.87742440915
2361,142852.98573230067
2362,264562.2350804128
2363,134163.95000990806
2364,171854.02262827242
2365,231783.26416457817
2366,210825.03756047436
2367,251748.58170042583
2368,211549.82603665674
2369,250012.59975190903
2370,172060.1670873852
2371,177425.6385990735
2372,207468.26730466262
2373,257879.2675437068
2374,278740.0676381106
2375,250017.49463793775
2376,299952.5906068429
2377,327035.8762801329
2378,166741.68868008233
2379,238327.06574935582
2380,160743.30134516675
2381,174550.82623015298
2382,229028.80465898477
2383,232971.195090706
2384,240585.0090465783
2385,152599.36986894603
2386,134350.62321506743
2387,133408.69448987627
2388,126366.70385619975
2389,125800.83044272801
2390,140309.82157941815
2391,130919.0423266606
2392,110237.72637883388
2393,175993.82711455435
2394,134237.67698909086
2395,207886.7123608461
2396,166847.85408854438
2397,221119.49450903037
2398,119474.65592054417
2399,2243.4629860692658
2400,5574.541764137801
2401,112813.71916303318
2402,125877.77853044891
2403,181395.13440749096
2404,145613.9808469566
2405,166076.6027397262
2406,137616.2007042549
2407,112509.0082422411
2408,141052.23113237508
2409,122297.43242332758
2410,217633.1658511781
2411,98349.5002862881
2412,154575.66353462194
2413,126075.53226705058
2414,151343.5708188431
2415,161622.98940845975
2416,136144.7864171737
2417,139138.93605887843
2418,123768.01812454103
2419,112470.1900419246
2420,97310.4324005628
2421,154526.29726826283
2422,95208.1602995845
2423,76824.37378029502
2424,168421.3474456959
2425,228804.24380660267
2426,97787.6858606385
2427,112895.75415738858
2428,179527.93965998967
2429,110312.43918974046
2430,134131.03697126033
2431,112005.35118287103
2432,130378.06380037614
2433,129858.18429968599
2434,131731.40334392805
2435,145329.28214460448
2436,107643.56785373669
2437,95955.28840865032
2438,103072.4265199462
2439,114975.67813886981
2440,139842.5287231973
2441,88918.70954775973
2442,94559.02568543353
2443,135346.2079772472
2444,112707.821027108
2445,61037.13801242155
2446,127355.24979954632
2447,211104.96878846665
2448,148680.2958838686
2449,104309.00466996897
2450,161606.54721576604
2451,119626.93859422067
2452,224103.9029708514
2453,89411.15387366875
2454,126112.58265798213
2455,107465.6723704869
2456,129540.34557193564
2457,106754.94980888302
2458,118620.63990947441
2459,96819.3168935799
2460,145426.48939951928
2461,129674.06238661008
2462,135162.1202671139
2463,120789.88586555282
2464,193496.42016516393
2465,142593.51993644657
2466,118810.45680815773
2467,160561.69329239754
2468,63305.816210729536
2469,74384.85717458208
2470,217294.65345016308
2471,227442.58417848335
2472,189692.26087977132
2473,105352.53047054564
2474,45388.50591760012
2475,253757.97468540142
2476,115282.56164475018
2477,109967.73002084484
2478,170826.8742357283
2479,92526.23316549463
2480,136591.94788992917
2481,109697.67820712342
2482,124534.65823118109
2483,103224.15596408187
2484,120197.47723444737
2485,116023.85682774545
2486,148546.69788619992
2487,191687.40706615616
2488,169654.21318922308
2489,171791.59215367096
2490,136247.79784374475
2491,105175.66673170147
2492,194373.6098145072
2493,152627.98308490752
2494,165203.39097131323
2495,104071.10415567993
2496,268198.5657733469
2497,165425.7294081573
2498,93284.05779459211
2499,87166.11796905077
2500,120618.95816114452
2501,142185.58287984622
2502,145928.19350974122
2503,73621.56192695932
2504,195115.63462009537
2505,226593.41990860016
2506,273866.5709276709
2507,321427.6610722472
2508,273866.5709276709
2509,243152.8200913528
2510,245178.47460463643
2511,202776.38886749954
2512,217481.63582270243
2513,213250.65541958273
2514,282345.9080000017
2515,146037.3659736798
2516,162583.78872897895
2517,142432.70408005756
2518,141439.3535074268
2519,222290.171585429
2520,209300.51148401015
2521,207149.3770283293
2522,221022.74387025926
2523,120028.52292775083
2524,120759.23703917651
2525,132498.03750990913
2526,136210.67554975906
2527,103896.6267179735
2528,125539.88300683163
2529,119784.99649869744
2530,121576.79469376965
2531,239128.64122756035
2532,228575.65008643712
2533,210704.51145754685
2534,246403.81664998666
2535,297790.82399930037
2536,237153.35408479185
2537,238232.61441900698
2538,194317.23598113307
2539,194723.54466519016
2540,190231.2561959084
2541,194527.2968708577
2542,159415.0544712518
2543,106411.46478751907
2544,119041.7727643163
2545,124283.06190625438
2546,164321.39908569795
2547,161661.68758325162
2548,202557.72752175992
2549,150697.78712637583
2550,653150.2638660825
2551,177469.59593525878
2552,122035.39366299426
2553,61304.512407443486
2554,98247.16578209237
2555,111956.87465346605
2556,62647.22860113508
2557,85230.8145467483
2558,172052.19332437753
2559,130549.94446553895
2560,120155.77635184233
2561,142989.78420625092
2562,137525.952849149
2563,147217.7075227599
2564,182329.3611291384
2565,137233.61667922745
2566,125696.53672715416
2567,107317.2825406359
2568,189077.09768513613
2569,186654.10611558147
2570,143624.28876089305
2571,179194.79365700972
2572,199264.48802527925
2573,222035.74950563465
2574,352758.1228652473
2575,142338.5716902446
2576,114589.96556575876
2577,146353.3964323434
2578,81208.36568239145
2579,8287.128535311436
2580,119787.96442792262
2581,116885.18799004285
2582,124591.23236437095
2583,257679.53012650576
2584,175317.50276209018
2585,187493.93903396302
2586,227668.9772103862
2587,213987.70292870584
2588,154588.70852226927
2589,158546.78774839826
2590,219771.37910919474
2591,275926.813685274
2592,244861.98636313877
2593,251649.73255999107
2594,198962.4276808044
2595,223255.79793534637
2596,297315.64971789205
2597,199322.97830320755
2598,253799.01990808453
2599,328732.3550392606
2600,206592.94172486267
2601,171461.65067259758
2602,77430.33013421879
2603,76176.5991121775
2604,75653.22542747692
2605,73775.27121619065
2606,133300.7478978464
2607,179616.28845983697
2608,207868.53884640918
2609,158739.72491039475
2610,94802.32634101156
2611,137034.77342316834
2612,159422.98893179372
2613,117887.06945576542
2614,119246.87654805486
2615,151702.92704953137
2616,133234.48324038112
2617,210777.39025239437
2618,182921.89991487213
2619,242348.04049806506
2620,174532.23038665624
2621,180305.9029979559
2622,188731.77328956104
2623,260087.012137759
2624,288086.92248553317
2625,329728.12851810665
2626,171961.3346223242
2627,203230.78361919848
2628,335583.1318780293
2629,394493.4615693076
2630,318058.41393679613
2631,380533.10985883046
2632,334439.7684681327
2633,284808.2717553254
2634,325919.9495415287
2635,170066.16834252048
2636,205595.8612007629
2637,178334.40327930264
2638,251356.2759386981
2639,188763.44133606693
2640,152604.032969323
2641,90577.93887524214
2642,196212.68611299922
2643,134959.45729748346
2644,147796.96257783053
2645,128971.57523475331
2646,111076.41118779941
2647,121197.58118008333
2648,143584.68031597254
2649,164804.30992801604
2650,161570.99935487472
2651,158018.79337359802
2652,350493.6910876103
2653,268601.12633278314
2654,262852.4480216559
2655,313125.1078461497
2656,302514.3277444369
2657,303174.81579215126
2658,276736.88581963675
2659,292062.88194097206
2660,309484.76533279754
2661,305757.48614065116
2662,303903.48880192055
2663,277928.8364673862
2664,270079.7498305605
2665,295802.37194055505
2666,280731.3206679763
2667,172408.907790615
2668,194585.82144040707
2669,189690.9466666337
2670,289855.13734691986
2671,194585.82144040707
2672,212591.10275433632
2673,224450.69578417367
2674,229443.7292872856
2675,190123.69889186253
2676,204034.42627053033
2677,205556.97501825425
2678,256572.7964222296
2679,263557.88776113116
2680,285073.7379434351
2681,354070.1156313317
2682,316698.4472395766
2683,389582.1401489666
2684,300460.65016123746
2685,327982.31168291764
2686,256073.10012755147
2687,274823.6521004182
2688,245573.87116637477
2689,223233.9654281407
2690,351941.02766591986
2691,192722.57712099352
2692,157947.65399591788
2693,215626.77712400607
2694,157005.22641867283
2695,211441.43962491746
2696,203110.9838473166
2697,197953.4411593636
2698,184499.3151436844
2699,186268.07528923242
2700,168899.2755565364
2701,153248.90865426022
2702,114980.36075434787
2703,194233.8902235506
2704,155472.8168369017
2705,109820.60822135396
2706,110736.6351813844
2707,122073.25162465149
2708,119847.61852883059
2709,95267.88352474454
2710,113232.00002177898
2711,291658.90375876543
2712,327224.97468492854
2713,202710.72116179438
2714,169384.1481251216
2715,174517.61012027273
2716,160082.76508139726
2717,192126.01033408707
2718,248706.090854157
2719,141020.95155022806
2720,189907.4195863139
2721,131540.99205490574
2722,166632.70938099455
2723,161140.64116896968
2724,109649.29463660275
2725,117111.30828399095
2726,139328.1176407982
2727,190566.24190047733
2728,197283.76925207116
2729,144361.43072255468
2730,145230.32209270517
2731,112953.28019740293
2732,116719.4877105183
2733,175155.4757169839
